"Hash","Message","Hash_Parent","Is_Merge_Commit","Modified_Files"
"53a733ae32ea418420ce23214993670aebd6f83c","Suggest installing from requirements.txt  I had to blow away my virtual environment  and installing from requirements.txt worked whereas the existing line didn't  I guess due to the fixed version number of textual. I don't know exactly  but it seems pretty silly to try to maintain this list of requirements separately.","['93f98a89e78e68c8fc553ca7489b5540dbb984d9']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D607C50>]"
"87e2ff9b5fa1e9bd6b64ccc22b84c44fe0e5461e","Move one-off scripts outside of package  (breaking relative paths)","['ee2fce31661bdd5f6e87c58a603710a3f455e6cd']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBEFF50>, <pydriller.domain.commit.ModifiedFile object at 0x0000026592C03110>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCBF090>]"
"f194583760bca211cbf6ce63b517d6e2753c0fe6","Fix error due to trying to reload after saving non-openable format","['53a484f978ad0d052cecd40913a4687ee78ed579']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D62E910>]"
"6b9c01f196360cb5816ecfdea49e3fb9e98ae099","Fix handling of read-only formats (like .cur)  When attempting to save in a format only supported for opening  it tripped the assertion here  which I'm removing. (This code was a little complicated to reason about  and I thought I was oversimplifying  when restructuring to handle the overlap of warnings  but I couldn't place what case I was missing  until testing this.)","['e43eb7149cf2dca65a6cd7b7a0bdefdc2edbfadf']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D566510>]"
"b6bea36590927e1cb6d2a0d536482b1273c081d3","Simplify: avoid passing fake format ID for unknown format case","['6b9c01f196360cb5816ecfdea49e3fb9e98ae099']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D565550>]"
"cd1161d454d907118f2173195fc7d74e58c6a687","Disable writing debug.svg","['46e7e9bb30f0f6a92168f22b6471ea05ab4b9276']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE4D90>]"
"12d579592ee7cbb3c58a9b5d4c2f841c8de4cf97","Fix exception handler catching wrong exception","['2e022bdfe16549db8cde107223d0e2359d33942c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5E0F10>]"
"a2000e73749a23f65d521bb777936fd9a8e9c69a","Recover from backup file after Save As; fix backup files left behind  Note: ""the backup file will be deleted on close"" was no longer true since making it check `self.backup_checked_for`.","['12d579592ee7cbb3c58a9b5d4c2f841c8de4cf97']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C0B350>]"
"3a0552ada6d6dff22160433044cb7b728187eca2","Fix wrapping focus within dialog windows (with Tab)  (broken in last commit)","['c944a74f8d7a95ba2e375956972740dde830ddcb']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C66FA10>]"
"645f1ec12741c8046c09b079c6c3273e2bf0a439","Add missing duplicate error handling for Paste From","['da85d319e433c90822c1fecce27433a996f61ea3']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC9A390>]"
"6a4351d824b324f0a2583b0bf23bcc50669380ae","Handle arbitrary exceptions when deleting backup","['6d5ffabcfb410adb80da8eb638acf67008d65543']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE5610>]"
"489bd95a2080c001274c0eb82901b2c3513e8962","Ignore permission errors when deleting backup  and improve error message in the general (fallback) case","['6a4351d824b324f0a2583b0bf23bcc50669380ae']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC7F210>]"
"c97203e8829e283a5ed5a4daf599b2e075b0b025","Add more error handling to Get Colors","['489bd95a2080c001274c0eb82901b2c3513e8962']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC7F390>]"
"54f29eabf11d6e62c260349cb35cfdd4518cb794","Fix false positives and false negatives for when to populate file name  When opening the Open dialog  it shouldn't populate the file name input  but when clicking a file  it should fill in the clicked file's name.  The `_expanding_directory_tree` flag gave false positives: - When opening a file in a directory the program doesn't have permissions to via the CLI    such as with `python -m src.textual_paint.paint /root/nonexistent`    opening the Open dialog  and clicking a file  it wasn't populating the filename input    because the flag was never cleared if it couldn't find (access) the   directories and file matching any of the path parts  working down the directory structure.      This was broken in [b3ca55a3b1430c77f376c2fe9eba9668b337959f] ""Use new callback to remove race condition""   but before  it just cleared the flag after a delay  so it wasn't a good solution   It also gave false negatives: - When opening the Open dialog  it was populating the name input field   with the file selected programmatically with `expand_to_path`    instead of leaving it blank.      The automatic expansion was broken in [e9755637d6f94272bf77879854a6a10a107235f2] ""Update Textual to 0.26.0""   due to changes 0.25.0  since directory contents are now loaded in a worker.   This flag's behavior was broken since rewriting the code to handle asynchronous directory loading in   [4e1f11ab23091a6b596068cdffbfe7d6e5a8f625] ""Fix expanding directory tree to current folder  in file dialogs""  An alternative I considered was to create a new message such as `EnhancedDirectoryTree.NodeHighlighted`  but let's call it `EnhancedNodeHighlighted`  then to have `on_tree_node_highlighted` in `EnhancedDirectoryTree` which sends `EnhancedNodeHighlighted` always with `from_expand_to_path=False`  and then do:      | # Suppress EnhancedNodeHighlighted with from_expand_to_path=False     | with self.prevent(self.EnhancedNodeHighlighted):     | 	self.select_node(node)     | # Send it with the flag set     | self.post_message(self.EnhancedNodeHighlighted(...  from_expand_to_path=True))  The solution I settled on was to add an `on_tree_node_highlighted` method to my `EnhancedDirectoryTree` for the purpose of clearing the flag  with still a further delay so that the app's `on_tree_node_highlighted` can use the flag before its cleared.  (I left `_expanding_directory_tree` in at this commit for comparison of the behavior. For a fair estimate of the complexity of this change  include the following cleanup in the diff.)","['1b8b07def943491389cfb9fc1b73b1d13a004c7a']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0F7950>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC87850>]"
"16f4bc0a88342159a29da9036b30cf039e14547d","Fix some mypy errors (and a couple pyright errors)","['dd4fea1e783b10ecb27f1faaae606a7cb23656b2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026588307E90>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC9A750>, <pydriller.domain.commit.ModifiedFile object at 0x0000026592C13650>]"
"6f5cee0f7c8397c4a21282dd2699add2056aa5f4","Disable reportUnknownMemberType Pyright error","['f50aef18e7451720ec69d197cf45f97bda8ac8c9']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D607D50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D605D10>]"
"87f1f50f06b5538652ab88d76b326193bb8863a1","Fix some stupid pyright errors","['6f5cee0f7c8397c4a21282dd2699add2056aa5f4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE78D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC85D90>]"
"1ce0487a52b971debb5e258a9dfeb82434b60339","Fix reportOptionalMemberAccess errors for width/height","['6c1b994598dfe82287a78e5eea13b2552298d12d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5664D0>]"
"1c737fada2783b4527ce5eff8c39d7785c5a548f","Avoid shell=True and fix mypy errors about mismatching type for `args`","['1ce0487a52b971debb5e258a9dfeb82434b60339']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC9BB10>]"
"d5669f434f80eac7b76680b124144dab4f41a0a6","Fix type mismatch in unused code  error: Incompatible types in assignment (expression has type ""None""  variable has type ""bool"")  [assignment]","['0a6fb29e1005db7dbdef51f1debd558955e76b77']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C12C90>]"
"96b2d08789fa8e46c76eec96575e6007d628cae4","Ignore all but one last Pyright error  (on pyright v1.1.314)","['26cf8c3e642b77b55ccdd86c979d34121454560f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCBC7D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCBE2D0>]"
"f21899fd1d9c15733fc4ee03e6e85df058d138b1","Use `LineFilter` to avoid private `_segments` access  This fixes the last pyright error (on pyright v1.1.314)","['f6a40028e882df7764f6283b6af71cf39ae3e5ae']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C02AD0>]"
"15b35eaf5c28ebcb15b9daced1163850241f91ff","Fix new errors after updating pyright (v1.1.314 -> v1.1.317)  → PYRIGHT_PYTHON_FORCE_VERSION=latest pyright  added 1 package  and audited 2 packages in 4s  found 0 vulnerabilities /home/io/Projects/textual-paint/src/textual_paint/paint.py   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1173:64 - error: Condition will always evaluate to True since the types ""Never"" and ""None"" have no overlap (reportUnnecessaryComparison)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1214:26 - error: Pattern will never be matched for subject type ""Never"" (reportUnnecessaryComparison)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1217:26 - error: Pattern will never be matched for subject type ""Never"" (reportUnnecessaryComparison)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1220:26 - error: Pattern will never be matched for subject type ""Never"" (reportUnnecessaryComparison)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1223:26 - error: Pattern will never be matched for subject type ""Never"" (reportUnnecessaryComparison)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1229:26 - error: Pattern will never be matched for subject type ""Never"" (reportUnnecessaryComparison)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:1233:26 - error: Pattern will never be matched for subject type ""Never"" (reportUnnecessaryComparison) 7 errors  0 warnings  0 informations","['f21899fd1d9c15733fc4ee03e6e85df058d138b1']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC7E810>]"
"321dd1284f9cf1ebb4b04033f61191aa1de6856e","Move ""type: ignore"" comment now serving a different purpose  Before this was presumably suppressing the `self.app` bogus error.","['a0f837aad71e34b2c74a424edf61acd9fdf40f49']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC7F7D0>]"
"82dd98d8cb5a0bb6bf4b54401a1d51c40d062c8a","Fix invalid assertion on mac  os.name == ""posix"" (!)","['321dd1284f9cf1ebb4b04033f61191aa1de6856e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D567110>]"
"5c7272db913893a40a7053a02d9855ce3295776e","Clean up Tk root widget  I was hoping this would fix the Python rocket icon showing in the dock on macOS  but it doesn't. It still stays until the program exits. Might still be good to do though.","['e2308c2a912a255584da29e0fbc62360129956e1']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D566650>]"
"f865acd56c60508b82de9074806dbfd19827f1d3","Fix error handling for Set As Wallpaper worker thread","['8e7113e1b566d74397632f65092c1285f4999509']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA1850>]"
"6864790efb90bf55b553ca434a6d6e4e1c551a57","Improve error message when opening binary file in Get Colors dialog","['288774aeaad9d458388da0fe1c6dadb9007d5b97']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA3FD0>]"
"ebab889eaf4e8c1bdc2140a166bfa86a35ab82e3","Ignore 'Type of ""get_current_worker"" is partially unknown'  $ PYRIGHT_PYTHON_FORCE_VERSION=1.1.316 pyright WARNING: there is a new pyright version available (v1.1.316 -> v1.1.317). Please install the new version or set PYRIGHT_PYTHON_FORCE_VERSION to `latest`  /home/io/Projects/textual-paint/src/textual_paint/paint.py   /home/io/Projects/textual-paint/src/textual_paint/paint.py:39:28 - error: Type of ""get_current_worker"" is partially unknown     Type of ""get_current_worker"" is ""() -> Worker[Unknown]"" (reportUnknownVariableType) 1 error  0 warnings  0 informations","['e0e0ce3cb1b3cd973c9ebe988f9ae66fadc6ee02']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D1980D0>]"
"aad51d2978298132d063a561f9b28c5035c687b4","Note Ctrl+V issue in Windows Terminal app","['4383a882ee4a20e967a4d1345b49766747d5b31a']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C02590>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D4AF150>]"
"c70f3e35e378a8bf3b114a6552579f14b647db7e","Note powershell prompt/TUI clashing bugginess","['aad51d2978298132d063a561f9b28c5035c687b4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBFF150>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC847D0>]"
"bc3dba29fc45d66cbff359dea9b954f3f28c3b19","Reword prompt/TUI clash bug description and clarify cmd vs conhost","['c70f3e35e378a8bf3b114a6552579f14b647db7e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C02B10>]"
"c5809c3695f8fc43d622554739e3b2ccaa265f47","Confirm Ctrl+V fix for Windows Terminal  and list steps","['a44d5b769543050083c455b01f3c291ffe114ca9']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D101210>]"
"efba3fb54c608c88d4889bb4f65afd10db2e04ba","Use absolute URL to fix screenshot on PyPI","['da0e5e52da6f4e78adad071fb5c755642e602d29']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5A1610>]"
"3b42656f487d87d0c330018bcfbaf80c42a0f48f","Add `less` pager to sample gallery command  It fails to display the 4x4_font_template.ans but other than that it's fine  and that's not really an artwork anyways.","['65ef282148ba451530f2c4d0c496f5aac64d171b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA1790>]"
"833f0fac48e8108a6a41f70b4e158a761081bffb","Recommend pipx for installation  Closes https://github.com/1j01/textual-paint/issues/3","['272b8c5d57e886f72df55da199fb130aa474a5c7']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D605190>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCA6A90>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C62A510>]"
"e2005015183e749d23a0f1baf0118fe6416901ce","Ignore some private accesses  It's fiiiiine... (until these things change  and the type: ignore comment starts hiding an actual problem)","['38c40f4b778c6f2d46dd55a536ee31fdc3de8d45']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C130D0>]"
"eeef27e99b382b2d9d80ad8652c1548a43eb2f2b","Disable ugly debug styles","['3e2ded8abd83a9e730b269c9a380956b3430787f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D6050D0>]"
"bf8b60f5e0c3336e07b122e81a63dc6ee5581939","Show directory better in case of error","['ce3def0ec5167fc8008ae24ffd4266a307f4a4fd']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA4AD0>]"
"9c2b48ec216ca91468adadaeb33e62413e67c2f5","Fix --restart-on-changes  This fixes ""NameError: name 'PaintApp' is not defined""  PaintApp is only defined during type checking (i.e. if TYPE_CHECKING). It would be nice if the type checker warned about usage of such vars outside of type annotations.","['d8bc66d610f6bb58f597a1169753966bb2d0583a']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C428410>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C628490>]"
"5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a","Extract AnsiArtDocument and friends to files  This fixes the gallery app's --help  because before it was importing the ""paint"" module  which imported ""args""  which parsed arguments for the paint app instead of the gallery app.  This is also a refactor I've been meaning to do — since the very beginning  really — and it would've been a lot less trouble if I could've done it from the beginning  but I couldn't get imports to work. Yeah  really. Sounds pretty stupid 'cause it is. Python's module system is terrible.","['9c2b48ec216ca91468adadaeb33e62413e67c2f5']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CFE2E10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D140790>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D140550>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C66DD50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D18EDD0>]"
"f1d6b266aa1692c3080961fde0ad3879e172576b","Fix multiple error cases reached  With `textual run --dev ""src.textual_paint.gallery foobar""` it output:      Folder not found: foobar     Not a folder: foobar     No ANSI art (*.ans  *.txt) found in folder: foobar      NOTE: 3 errors shown above.  Now it correctly outputs only:      Folder not found: foobar","['5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D140990>]"
"1df201ae62a7f7a241ba7477b9200cd22413739f","Check earlier for if no paths were matched  This could make debugging less confusing if the nearby debugging code were enabled and there were no paths found  but also I'm planning on changing how gallery items are loaded  making it load progressively  and decoupling this logic from the UI helps prepare for that.","['70afa25c4bdf9b0a788879037e6feb7d37b916e0']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D62D250>]"
"9a0a2c4f29bf72cd8a26871fa22cebc043d2250e","Virtualize scrolling in gallery  - Make it more efficient by loading files progressively. - Remove the HorizontalScroll  and instead position items absolutely  animating offsets to imitate the movement of scrolling horizontally.   - This fixes the left/right bindings not showing in the footer  due to ScrollableContainer's hidden left/right bindings.   - This also removes the possibility of scrolling half-way away from an item.   - This also fixes a problem where you could lose track of the currently viewed item when resizing the terminal  due to the 100% width of gallery items not jiving with the absolute notion of scroll position. (If the scroll position were stored as a fraction  it wouldn't have been a problem.) - Simplify the keyboard navigation logic by storing an index into the gallery  instead of having to figure out what item is centered.","['1df201ae62a7f7a241ba7477b9200cd22413739f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D141D90>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D141DD0>]"
"4456455c4da074c87c7b0fc56a7356bcc99b5b49","Fix usage of incorrect index  The dict is sparse  so its indices are not always the gallery's indices. This fixes the behavior when passing a file as an argument.  (I already fixed this code and must've undone it somehow! I was losing my mind over here!)","['39f6eca27a2d11bd82a1300afa192f8605b03b87']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D604750>]"
"bcfddbe2fad0c2256f98487a15beafb823e40c48","Add first baseline for visual regression testing  It works!","['95256a411a6254fef3fe4ae9fa7056a8175e5abc']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4DAB90>]"
"f09f5fbf5544a2c806a806cd1e3a1c602241bf96","Test light and dark theme variations with a pytest fixture  First I tried setting PYTEST_TEXTUAL_PAINT_ARGS as an environment variable  to be interpreted by args.py  but it turns out args.py is only executed once  not once per test. It's not using subprocesses  only importing and reimporting the app code  and instantiating new App instances  so parts of the code that are at the top level of modules is only evaluated once.  So I found a new strategy  of importing the `args` object in the test fixture and modifying it directly.  I also realized the --ascii-only option permanently modifies Textual's widgets and borders  and my own widgets  for the life of the process  so I'm holding off on that one. I should be able to make --ascii-only mode more dynamic  and could even target it as a runtime toggle  as a goal  since that's basically what I'll need to achieve to get it working for the tests  but thinking of it as a feature is more fun.","['7ecbe350244a64c36b3e7840a4cf26e1b39d31f2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C0AAD0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D4AF1D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D165A10>]"
"8a4ca8d38027b45258e01e79e6c55e82e14016d5","Fix toggling light/dark mode not affecting file/folder icons in tree  I already fixed my first bug caught by the snapshot testing! These variables were intended as constants  but were being mutated. I recall writing it as `prefix = (...).stylize_before(...)` and then moving it to a new line when I realized it was mutation-style method  not so much the chaining-style factory that I wanted  but I conceived of it too much as a stylistic distinction in the moment  looking back. Mutation style means mutation!  Side note: tests also showed a spurious change of a cursor blinking. I don't really know whether that's in this changeset or not  because the workflow involves re-running the tests to update the baseline  and the nice visual diffs provided in the snapshot report aren't available when viewing the commit diff. 1. If the SVGs were separate files  I could see the diffs on GitHub    or in GitHub Desktop  and maybe some other Git clients.    It would also make it a lot easier to simply view the baselines     which is useful in general. 2. It would be nice if built-in components didn't cause spurious diffs     including the Input's cursor blinking and the Header's clock ticking.    I already removed the clock from my gallery app  because it's a sort    of trivial decision  but Inputs I'll have to reckon with.","['f09f5fbf5544a2c806a806cd1e3a1c602241bf96']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA7A10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C66CB50>]"
"90f52f065563704e7881988cf0c40fd4f338c1d6","It's not flaky... it's really the dark mode tests that are failing","['278490f7d5b65ab54969866f3ea3d49e521f3195']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C0BBD0>]"
"1b9cfe51b39161d5e0a6e92bd33f47275bf37430","Fix dark mode tests failing to open dialogs  This was kind of mind-boggling  narrowing it down to dark mode  and then to dark mode *but not CSS*. I kept narrowing it down  and looked into how dark mode was implemented  and finally figured this out. `app.call_later(app.refresh_css)` in `App.watch_dark` causes a timing issue.","['90f52f065563704e7881988cf0c40fd4f338c1d6']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C0AA50>]"
"628170d213c7f8dded9d48b166bacc3537375e63","Test error dialog  It's pretty ridiculous in the expanded state  but better to show it. Also  the button text isn't switching to ""Hide Details"".","['faa9cefe852c998b80c0450d377d104df01b8b0b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D18D2D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D18EA90>]"
"ad9ff303f148d807304dcaedbf39261654166f1f","Update fixture docstring","['3cc70b6e4d4f060ae88f97a4885854cfa505c891']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5C1A90>]"
"2e89e73f37757bcad23c7929970c392a9ac4d48c","Fix About Paint dialog test failing due to version string changes  Make version info static when running in pytest.  I also tried adding in test_snapshots.py:      import textual_paint     textual_paint.__version__ = ""snapshot test edition 1""      import textual_paint.__init__ as init     init.__version__ = ""snapshot test edition 2""  which seemed to have no effect.  Since I already have special case logic for __version__ in __init__.py  I'm reasonably happy with this solution.","['9f12ba783394695bceeacfd132c7a53050295dac']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA25D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D164390>]"
"dbc8acaa39efde09585b8887bdf792d1d4966817","WIP: Try to fix premature closing of polygon  Try to prevent double click logic from triggering when mouse moves between first and second clicks significantly","['86a403eb80bb95f2f4d9d8584132b85cb21f1ed9']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE70D0>]"
"dedeedb12946a67153edccf28e6f73995fb18b77","Debug Polygon test by running interactively","['dbc8acaa39efde09585b8887bdf792d1d4966817']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA6810>]"
"8a2f4d6b726163e4ce2f3ac01da67091d9cbad82","WIP on stepwise undo app lifecycle  No error... until 30s passes. WaitForScreenTimeout: Timed out while waiting for widgets to process pending messages.","['74c3c49eb78bed28a6eed135d0b858c880ec6deb']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C633610>]"
"941b2b52e6046623f2391853c1d85f820d9b1d8f","Auto-save replay code for debugging purposes","['43ae6f73652e13bae111042c762d5b9fa30cc25b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D144310>]"
"a2e1b6cfd86dc2048d1c710bb8a1675c4c7f1ab5","Record events before they're handled normally  This might fix a race condition that lead to a `query` raising `NoMatches`  but this is just theoretical. Regardless  this seems like the way to go. Generating the selectors to match the clicked widget needs a view of the DOM before the widget is removed from it (or reordered in the DOM etc.)","['61c9b4e49e9fb51a1db64704db660378e6ddaef4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C03C50>]"
"402b46c7df481a6dabc1ad0a0efa80de152b44fa","Make failing to create a selector non-fatal","['d6d9ddba6792fbeda11969daef78a76b95239f61']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC38590>]"
"f62c8ff6c928792d61cd99e24b2caee3c118d5c8","Highlight active step during playback  I love when GitHub Copilot suggests code using an API (or language feature / idiom etc.) that I didn't even know about. More often it'll just make something up  but `highlight_lines` actually exists!  Anyways  I'm doing a hacky thing to get it to highlight lines of code during execution  prepending code (invisibly) to each line  except lines that would cause a syntax error.  Also  the steps view isn't updating reliably (even when adding steps).","['5e55846fb2b7009c67769bf10e8e03d717b45a4f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC39610>]"
"d6399022ee6c8cc428d94c97f4f0848948688e6f","Fix/cleanup test_text_tool_cursor_keys_and_color  - Fix `APP_PATH` reference error - Hold Ctrl to set the foreground color (modifiers not recorded yet) - DRY `pilot.press` - Use same terminal size as many other tests - Seven isn't spelt with a 2  but zero is! ;)","['3b76ba0997bb086d2e4a0a50f3265c74dd32b549']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D163B10>]"
"bb8e968f6c9758c01102646f47c8d82d6aa7d638","Test Free-Form Select off-screen melding bug","['48b15319da32192848014bd2dfe44261137dace4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D18F3D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D566610>]"
"370b497cc6f674b960f5cde115f00d64c2947c5b","VS Code: Add launch configuration for debugging tests  I just want to disable the external code skipping feature (""justMyCode"") but I seem to have to abandon the pytest integration to do so?","['bb8e968f6c9758c01102646f47c8d82d6aa7d638']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5C25D0>]"
"7f91138a63ffc82b56b4111541567459d5a3d01f","Use pyfakefs for file dialog tests  - The app's directory structure is not a constant  and shouldn't play into this test. Aside from codebase restructuring  directories like `__pycache__` can come and go. - Even if a temporary directory were created with files enough to fill the view  the scrollbar would still change based on the folder structure outside of the temporary folder. - pyfakefs is one way to ensure a consistent view of a folder structure for testing. It allows adding real folders in a readonly way. It's more complicated than I thought it would be going in  since I had to add workarounds for pyfiglet and pytest-textual-snapshot  and handle an edge case in my EnhancedDirectoryTree (which got an error which seems to be swallowed?)  not to mention pyfakefs raises an error saying ""No such file or directory in the fake filesystem"" when actually it's the real directory not existing when trying to add it to the fake filesystem  and VS Code was hiding stack frames and refusing to step into library code  and it turned out that I was resolving the absolute path wrong  but it looked right to me because the only part that was missing was ""textual-paint""  when  at a glance it seemed present  since the ""textual_paint"" part was present. Ay-ay-ay! - I don't know if this will fix the problem I saw where these tests' snapshots all changed with no visual or even structural changes  just the IDs of elements changing. I don't know what caused that.  Oh yeah and this is still actually a problem: ============================================= short test summary info ============================================== FAILED tests/test_snapshots.py::test_paint_open_dialog[light_unicode] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_open_dialog[dark_unicode] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_open_dialog[light_ascii] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_open_dialog[dark_ascii] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_save_dialog[light_unicode] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_save_dialog[dark_unicode] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_save_dialog[light_ascii] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? FAILED tests/test_snapshots.py::test_paint_save_dialog[dark_ascii] - AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'? ========================== 8 failed  56 passed  1 xfailed  1 warning in 152.86s (0:02:32) ========================== It worked when running in debug  but not when running normally.","['370b497cc6f674b960f5cde115f00d64c2947c5b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D18FCD0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCA5ED0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCA7ED0>, <pydriller.domain.commit.ModifiedFile object at 0x0000026592C08FD0>]"
