"Hash","Message","Filename","Source_Code_Old","Source_Code_New","Diff","LLM_Inference","Rectified_Message"
"c70f3e35e378a8bf3b114a6552579f14b647db7e","Note powershell prompt/TUI clashing bugginess","cspell.json","{ 	""files"": [ 		""**""  		"".*/**"" 	]  	""enableFiletypes"": [ 		""pip-requirements""  		""shellscript""  		""tlaplus_cfg""  // file type detected wrong  I'm just trying to match *.cfg 		""toml"" 	]  	""ignorePaths"": [ 		"".git""  		""*.(bmp|png|jpg|jpeg|gif|svg|ico|tiff|tif|ans|flf)""  		""*.log""  		""**/localization/*/**/*""  		""**/localization/*.sh""  		""**/typings/**/*""  		""**/samples/*""  		""**/samples/**/*""  		""__pycache__""  		""**/*.egg-info/**/*"" 	]  	""words"": [ 		""Andale""  		""APNG""  		""appcode""  		""appscript""  		""asyncio""","{ 	""files"": [ 		""**""  		"".*/**"" 	]  	""enableFiletypes"": [ 		""pip-requirements""  		""shellscript""  		""tlaplus_cfg""  // file type detected wrong  I'm just trying to match *.cfg 		""toml"" 	]  	""ignorePaths"": [ 		"".git""  		""*.(bmp|png|jpg|jpeg|gif|svg|ico|tiff|tif|ans|flf)""  		""*.log""  		""**/localization/*/**/*""  		""**/localization/*.sh""  		""**/typings/**/*""  		""**/samples/*""  		""**/samples/**/*""  		""__pycache__""  		""**/*.egg-info/**/*"" 	]  	""words"": [ 		""Andale""  		""APNG""  		""appcode""  		""appscript""  		""asyncio""","@@ -121 6 +121 7 @@  		""Thunar""   		""tkinter""   		""tlaplus""  +		""tput""   		""truecolor""   		""tspan""   		""tspans""  ","add more tags","update note powershell prompt/tui clashing buggine"
"bc3dba29fc45d66cbff359dea9b954f3f28c3b19","Reword prompt/TUI clash bug description and clarify cmd vs conhost","README.md"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  <img src=""screenshot.svg"" alt=""MS Paint like interface"" />  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Automatically saves a temporary `.ans~` backup file alongside the file y"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  <img src=""screenshot.svg"" alt=""MS Paint like interface"" />  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Automatically saves a temporary `.ans~` backup file alongside the file y","@@ -237 12 +237 13 @@ Textual Paint works with the new [Windows Terminal](https://learn.microsoft.com/  Ctrl+V does not work to paste  but **Edit > Paste** does work.  It may be possible to unbind Ctrl+V to fix this  see [this issue](https://github.com/microsoft/terminal/issues/11267).   -Running in Powershell  there seems to be a bug where the powershell prompt will be active at the same time as the TUI  -and commands can be typed and run  and the output will be interwoven with the TUI. -Running a second i","add note about powershell prompt","add reword prompt/tui clash bug description and cl"
"c5809c3695f8fc43d622554739e3b2ccaa265f47","Confirm Ctrl+V fix for Windows Terminal  and list steps","README.md"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  <img src=""screenshot.svg"" alt=""MS Paint like interface"" />  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Automatically saves a temporary `.ans~` backup file alongside the file y"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  <img src=""screenshot.svg"" alt=""MS Paint like interface"" />  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Automatically saves a temporary `.ans~` backup file alongside the file y","@@ -234 14 +234 34 @@ The default Terminal has missing characters  causing misalignment of everything    Textual Paint works with the new [Windows Terminal](https://learn.microsoft.com/windows/terminal/install).   -Ctrl+V does not work to paste  but **Edit > Paste** does work. -It may be possible to unbind Ctrl+V to fix this  see [this issue](https://github.com/microsoft/terminal/issues/11267). +#### Pasting in Windows Terminal + +[<kbd>Ctrl</kbd>+<kbd>V</kbd> does not work](https://github.com/microsoft/ter","fix paste in windows terminal","update confirm ctrl+v fix for windows terminal   a"
"efba3fb54c608c88d4889bb4f65afd10db2e04ba","Use absolute URL to fix screenshot on PyPI","README.md"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  <img src=""screenshot.svg"" alt=""MS Paint like interface"" />  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Automatically saves a temporary `.ans~` backup file alongside the file y"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  ![MS Paint like interface](https://raw.githubusercontent.com/1j01/textual-paint/v0.1.0/screenshot.svg)  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Automatically saves a tempor","@@ -6 7 +6 7 @@ MS Paint in your terminal.    This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).   -<img src=""screenshot.svg"" alt=""MS Paint like interface"" /> +![MS Paint like interface](https://raw.githubusercontent.com/1j01/textual-paint/v0.1.0/screenshot.svg)    ## Features   ","add ms paint image to the terminal","fix use absolute url to screenshot on pypi add ms"
"3b42656f487d87d0c330018bcfbaf80c42a0f48f","Add `less` pager to sample gallery command  It fails to display the 4x4_font_template.ans but other than that it's fine  and that's not really an artwork anyways.","README.md"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  ![MS Paint like interface](https://raw.githubusercontent.com/1j01/textual-paint/v0.1.0/screenshot.svg)  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Auto-saves a temporary `.ans"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  ![MS Paint like interface](https://raw.githubusercontent.com/1j01/textual-paint/v0.1.0/screenshot.svg)  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Auto-saves a temporary `.ans","@@ -152 7 +152 7 @@ cat samples/ship.ans  To view all the sample files  run:    ```bash -find samples -type f -exec file --mime-type {} \; | grep -v -e ""image/png"" -e ""image/svg"" | cut -d: -f1 | sort | xargs -I{} sh -c 'echo ""File: {}""; cat ""{}""; echo ""\n-----------------------\n""' +find samples -type f -exec file --mime-type {} \; | grep -v -e ""image/png"" -e ""image/svg"" | cut -d: -f1 | sort | xargs -I{} sh -c 'echo ""File: {}""; cat ""{}""; echo ""\n-----------------------\n""' | less --RAW-CONTROL-CHARS  ```  <","add more examples to annymatch example","add ` less ` pager to sample gallery command it fa"
"833f0fac48e8108a6a41f70b4e158a761081bffb","Recommend pipx for installation  Closes https://github.com/1j01/textual-paint/issues/3","CHANGELOG.md","# Changelog  All notable changes to this project will be documented in this file.  The format is based on [Keep a Changelog](https://keepachangelog.com/en/1.0.0/)  and this project adheres to [Semantic Versioning](https://semver.org/spec/v2.0.0.html).  ## [Unreleased]  ### Changed  - `--ascii-only-icons` now uses color  and has been otherwise tweaked to make tools easier to distinguish. - `--ascii-only-icons` now affects the icons in the Stretch/Skew dialog  and the Help window icon  not just tool icons.  #","# Changelog  All notable changes to this project will be documented in this file.  The format is based on [Keep a Changelog](https://keepachangelog.com/en/1.0.0/)  and this project adheres to [Semantic Versioning](https://semver.org/spec/v2.0.0.html).  ## [Unreleased]  ### Changed  - `--ascii-only-icons` now uses color  and has been otherwise tweaked to make tools easier to distinguish. - `--ascii-only-icons` now affects the icons in the Stretch/Skew dialog  and the Help window icon  not just tool icons. - ","@@ -11 6 +11 7 @@ and this project adheres to [Semantic Versioning](https://semver.org/spec/v2.0.0    - `--ascii-only-icons` now uses color  and has been otherwise tweaked to make tools easier to distinguish.  - `--ascii-only-icons` now affects the icons in the Stretch/Skew dialog  and the Help window icon  not just tool icons. +- It is now recommended to install using `pipx` instead of `pip`; to switch to `pipx`  run `pip uninstall textual-paint && pipx install textual-paint`.    ### Added   ","add description of --ascii-only-icons","update recommend pipx for installation closes http"
"833f0fac48e8108a6a41f70b4e158a761081bffb","Recommend pipx for installation  Closes https://github.com/1j01/textual-paint/issues/3","README.md"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  ![MS Paint like interface](https://raw.githubusercontent.com/1j01/textual-paint/v0.1.0/screenshot.svg)  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Auto-saves a temporary `.ans"," Textual Paint =============  MS Paint in your terminal.  This is a TUI (Text User Interface) image editor  inspired by MS Paint  built with [Textual](https://textual.textualize.io/).  ![MS Paint like interface](https://raw.githubusercontent.com/1j01/textual-paint/v0.1.0/screenshot.svg)  ## Features  - [x] Open and save images   - [x] Fancy file dialogs   - [x] Drag and drop files to open   - [x] Warnings when overwriting an existing file  or closing with unsaved changes   - [x] Auto-saves a temporary `.ans","@@ -39 6 +39 13 @@ Python 3.10 or later is required. See [Compatibility](#compatibility) for detail    ### Installation   +Use `pipx` to install globally  without installing dependencies globally: +```bash +pip install --upgrade pipx  # or in Arch Linux  sudo pacman -S python-pipx +pipx install textual-paint +``` + +Alternatively  you can install using `pip`:  ```bash  pip install textual-paint  ``` ","add more information to install sequence","add recommend pipx for installation closes https :"
"833f0fac48e8108a6a41f70b4e158a761081bffb","Recommend pipx for installation  Closes https://github.com/1j01/textual-paint/issues/3","cspell.json","{ 	""files"": [ 		""**""  		"".*/**"" 	]  	""enableFiletypes"": [ 		""pip-requirements""  		""shellscript""  		""tlaplus_cfg""  // file type detected wrong  I'm just trying to match *.cfg 		""toml"" 	]  	""ignorePaths"": [ 		"".git""  		""*.(bmp|png|jpg|jpeg|gif|svg|ico|tiff|tif|ans|flf)""  		""*.log""  		""**/localization/*/**/*""  		""**/localization/*.sh""  		""**/typings/**/*""  		""**/samples/*""  		""**/samples/**/*""  		""__pycache__""  		""**/*.egg-info/**/*"" 	]  	""words"": [ 		""afterstep""  		""Andale""  		""APNG""  		""appcode""  		""appscrip","{ 	""files"": [ 		""**""  		"".*/**"" 	]  	""enableFiletypes"": [ 		""pip-requirements""  		""shellscript""  		""tlaplus_cfg""  // file type detected wrong  I'm just trying to match *.cfg 		""toml"" 	]  	""ignorePaths"": [ 		"".git""  		""*.(bmp|png|jpg|jpeg|gif|svg|ico|tiff|tif|ans|flf)""  		""*.log""  		""**/localization/*/**/*""  		""**/localization/*.sh""  		""**/typings/**/*""  		""**/samples/*""  		""**/samples/**/*""  		""__pycache__""  		""**/*.egg-info/**/*"" 	]  	""words"": [ 		""afterstep""  		""Andale""  		""APNG""  		""appcode""  		""appscrip","@@ -102 6 +102 7 @@  		""openbox""   		""Openbox""   		""osascript""  +		""pacman""   		""pagedown""   		""pageup""   		""palettized""  @@ -109 6 +110 7 @@  		""performantly""   		""phpstorm""   		""pipreqs""  +		""pipx""   		""Playscii""   		""polyline""   		""psutil""  ","add more more macos names","update recommend pipx for installation closes http"
"e2005015183e749d23a0f1baf0118fe6416901ce","Ignore some private accesses  It's fiiiiine... (until these things change  and the type: ignore comment starts hiding an actual problem)","enhanced_directory_tree.py","from pathlib import Path from typing import Callable  Iterable from rich.style import Style  from rich.text import Text  TextType from textual.reactive import var from textual.widgets import DirectoryTree  Tree from textual.widgets._tree import TreeNode  TOGGLE_STYLE from textual.widgets._directory_tree import DirEntry  from .args import args  # Vague skeuomorphism # FILE_ICON = Text.from_markup(""[#aaaaaa on #ffffff]=[/] "" if args.ascii_only else ""📄 "") # FOLDER_OPEN_ICON = Text.from_markup(""[rgb(128 128 64)","from pathlib import Path from typing import Callable  Iterable from rich.style import Style  from rich.text import Text  TextType from textual.reactive import var from textual.widgets import DirectoryTree  Tree from textual.widgets._tree import TreeNode  TOGGLE_STYLE from textual.widgets._directory_tree import DirEntry  from .args import args  # Vague skeuomorphism # FILE_ICON = Text.from_markup(""[#aaaaaa on #ffffff]=[/] "" if args.ascii_only else ""📄 "") # FOLDER_OPEN_ICON = Text.from_markup(""[rgb(128 128 64)","@@ -166 10 +166 10 @@ class EnhancedDirectoryTree(DirectoryTree):          Returns:              A Rich Text object containing the label.          """""" -        node_label = node._label.copy() +        node_label = node._label.copy()  # type: ignore          node_label.stylize(style)   -        if node._allow_expand: +        if node._allow_expand:  # type: ignore              prefix = (FOLDER_OPEN_ICON if node.is_expanded else FOLDER_CLOSED_ICON)              prefix.stylize_before(base_style + TOGGLE_STYLE)","fix styling of enhanced directory tree","update ignore some private accesses it 's fiiiiine"
"eeef27e99b382b2d9d80ad8652c1548a43eb2f2b","Disable ugly debug styles","gallery.css","GalleryItem {     layout: vertical;     width: 100%;     content-align: center middle;     align: center middle; }  .image {     height: auto;     width: auto;     align: center middle; } .caption {     dock: bottom;     text-align: center;     background: blue;     color: yellow; } ","GalleryItem {     layout: vertical;     width: 100%;     content-align: center middle;     align: center middle; }  .image {     height: auto;     width: auto;     align: center middle; } .caption {     dock: bottom;     text-align: center;     # background: blue;     # color: yellow; } ","@@ -13 6 +13 6 @@ GalleryItem {  .caption {      dock: bottom;      text-align: center; -    background: blue; -    color: yellow; +    # background: blue; +    # color: yellow;  } ","add missing caption style","add disable ugly debug styles missing caption styl"
"bf8b60f5e0c3336e07b122e81a63dc6ee5581939","Show directory better in case of error","gallery.py","""""""ANSI art gallery TUI""""""  import argparse import os from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .paint import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery'  usage='%(prog)s [folder]'  prog=""py","""""""ANSI art gallery TUI""""""  import argparse import os from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .paint import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery'  usage='%(prog)s [folder]'  prog=""py","@@ -91 7 +91 7 @@ class GalleryApp(App[None]):      def _load(self) -> None:          """"""Load the folder specified on the command line.""""""          if args.folder is None: -            gallery_folder = Path(os.path.dirname(__file__)  ""../../samples"") +            gallery_folder = Path(os.path.dirname(__file__)  ""../../samples"").resolve()          else:              gallery_folder = Path(args.folder)   ","add missing import","update show directory better in case of error add"
"9c2b48ec216ca91468adadaeb33e62413e67c2f5","Fix --restart-on-changes  This fixes ""NameError: name 'PaintApp' is not defined""  PaintApp is only defined during type checking (i.e. if TYPE_CHECKING). It would be nice if the type checker warned about usage of such vars outside of type annotations.","auto_restart.py","""""""Automatically restarts the program when a file is changed.""""""  from __future__ import annotations  from typing import TYPE_CHECKING import os import sys from textual.app import ScreenStackError  if TYPE_CHECKING:     from .paint import PaintApp     from .gallery import GalleryApp  def restart_program() -> None:     """"""Restarts the current program  after resetting terminal state  and cleaning up file objects and descriptors.""""""      if hasattr(_app  ""discard_backup""):         try:             _app.discard","""""""Automatically restarts the program when a file is changed.""""""  from __future__ import annotations  from typing import TYPE_CHECKING import os import sys from textual.app import ScreenStackError  if TYPE_CHECKING:     from .paint import PaintApp     from .gallery import GalleryApp  def restart_program() -> None:     """"""Restarts the current program  after resetting terminal state  and cleaning up file objects and descriptors.""""""      if hasattr(_app  ""discard_backup""):         try:             _app.discard","@@ -82 7 +82 7 @@ def restart_on_changes(app: PaintApp|GalleryApp) -> None:              # or else nothing happens.              # However  when _app.action_reload is called from the key binding               # it seems to work fine with or without unsaved changes. -            if isinstance(_app  PaintApp) and _app.is_document_modified(): +            if hasattr(app  ""is_document_modified"") and _app.is_document_modified():  # type: ignore                  _app.call_from_thread(_app.action_reload)          ","fix crash in restart_on_changes","fix fix -- restart-on-changes this fix `` nameerro"
"9c2b48ec216ca91468adadaeb33e62413e67c2f5","Fix --restart-on-changes  This fixes ""NameError: name 'PaintApp' is not defined""  PaintApp is only defined during type checking (i.e. if TYPE_CHECKING). It would be nice if the type checker warned about usage of such vars outside of type annotations.","gallery.py","""""""ANSI art gallery TUI""""""  import argparse import locale import os import re from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .paint import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery'  usage='%(pr","""""""ANSI art gallery TUI""""""  import argparse import locale import os import re from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .paint import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery'  usage='%(pr","@@ -61 8 +61 8 @@ class GalleryApp(App[None]):          # dev helper          # f5 would be more traditional  but I need something not bound to anything          # in the context of the terminal in VS Code  and not used by this app  like Ctrl+R  and detectable in the terminal. -        # This shouldn't be important now that I have automatic reloading  -        # but I still use it regularly  since restart_program isn't working! +        # This isn't that important since I have automatic reloading  +        ","add a comment","add fix -- restart-on-changes this fix `` nameerro"
"5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a","Extract AnsiArtDocument and friends to files  This fixes the gallery app's --help  because before it was importing the ""paint"" module  which imported ""args""  which parsed arguments for the paint app instead of the gallery app.  This is also a refactor I've been meaning to do — since the very beginning  really — and it would've been a lot less trouble if I could've done it from the beginning  but I couldn't get imports to work. Yeah  really. Sounds pretty stupid 'cause it is. Python's module system is terrible.","ansi_art_document.py","","""""""Provides the AnsiArtDocument and Selection classes (and exceptions.)"""""" import base64 import io import math import os import re from random import randint from typing import Any  NamedTuple  Optional  import stransi from PIL import Image from rich.console import Console from rich.segment import Segment from rich.style import Style from rich.text import Text from stransi.instruction import Instruction from textual.color import Color  ColorParseError from textual.geometry import Offset  Region  from textua","@@ -0 0 +1 1110 @@ +""""""Provides the AnsiArtDocument and Selection classes (and exceptions.)"""""" +import base64 +import io +import math +import os +import re +from random import randint +from typing import Any  NamedTuple  Optional + +import stransi +from PIL import Image +from rich.console import Console +from rich.segment import Segment +from rich.style import Style +from rich.text import Text +from stransi.instruction import Instruction +from textual.color import Color  ColorParseError +from textual.geomet","add missing imports","fix extract ansiartdocument and friends to files t"
"5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a","Extract AnsiArtDocument and friends to files  This fixes the gallery app's --help  because before it was importing the ""paint"" module  which imported ""args""  which parsed arguments for the paint app instead of the gallery app.  This is also a refactor I've been meaning to do — since the very beginning  really — and it would've been a lot less trouble if I could've done it from the beginning  but I couldn't get imports to work. Yeah  really. Sounds pretty stupid 'cause it is. Python's module system is terrible.","export_templates.py","","""""""Templates for exporting to SVG and HTML.""""""  # This SVG template is based on the template in rich/_export_format.py # It removes the simulated window frame  and crops the SVG to just the terminal content. # It also adds a placeholder for ANSI data to be stored in the SVG  # in order to support opening the file after saving it  in a perfectly lossless way. # (I have also implemented a more general SVG loading mechanism  but it's now a fallback.) # It was very nice during development to automate saving a f","@@ -0 0 +1 82 @@ +""""""Templates for exporting to SVG and HTML."""""" + +# This SVG template is based on the template in rich/_export_format.py +# It removes the simulated window frame  and crops the SVG to just the terminal content. +# It also adds a placeholder for ANSI data to be stored in the SVG  +# in order to support opening the file after saving it  in a perfectly lossless way. +# (I have also implemented a more general SVG loading mechanism  but it's now a fallback.) +# It was very nice during developme","add comment about the template","fix extract ansiartdocument and friends to files t"
"5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a","Extract AnsiArtDocument and friends to files  This fixes the gallery app's --help  because before it was importing the ""paint"" module  which imported ""args""  which parsed arguments for the paint app instead of the gallery app.  This is also a refactor I've been meaning to do — since the very beginning  really — and it would've been a lot less trouble if I could've done it from the beginning  but I couldn't get imports to work. Yeah  really. Sounds pretty stupid 'cause it is. Python's module system is terrible.","gallery.py","""""""ANSI art gallery TUI""""""  import argparse import locale import os import re from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .paint import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery'  usage='%(pr","""""""ANSI art gallery TUI""""""  import argparse import locale import os import re from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .ansi_art_document import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery' ","@@ -13 7 +13 7 @@ from textual.widgets import Footer  Header  Static    from .__init__ import __version__  from .auto_restart import restart_on_changes  restart_program -from .paint import AnsiArtDocument +from .ansi_art_document import AnsiArtDocument    parser = argparse.ArgumentParser(description='ANSI art gallery'  usage='%(prog)s [folder]'  prog=""python -m src.textual_paint.gallery"")  parser.add_argument('folder'  nargs='?'  default=None  help='Path to a folder containing ANSI art.') ","add help for gallery command","fix extract ansiartdocument and friends to files t"
"5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a","Extract AnsiArtDocument and friends to files  This fixes the gallery app's --help  because before it was importing the ""paint"" module  which imported ""args""  which parsed arguments for the paint app instead of the gallery app.  This is also a refactor I've been meaning to do — since the very beginning  really — and it would've been a lot less trouble if I could've done it from the beginning  but I couldn't get imports to work. Yeah  really. Sounds pretty stupid 'cause it is. Python's module system is terrible.","paint.py","#!/usr/bin/env python3  import base64 import io import math import os from pathlib import Path import re import shlex import asyncio from enum import Enum from random import randint  random import sys from typing import Any  Coroutine  NamedTuple  Optional  Callable  Iterator from uuid import uuid4  import stransi from stransi.instruction import Instruction from rich.segment import Segment from rich.style import Style from rich.console import Console from rich.text import Text from textual import events  on","#!/usr/bin/env python3  import math import os from pathlib import Path import re import shlex import asyncio from enum import Enum from random import random import sys from typing import Any  Coroutine  Optional  Callable  Iterator from uuid import uuid4  from rich.segment import Segment from rich.style import Style from rich.text import Text from textual import events  on  work from textual.filter import LineFilter from textual.message import Message from textual.app import App  ComposeResult from textual.","@@ -1 7 +1 5 @@  #!/usr/bin/env python3   -import base64 -import io  import math  import os  from pathlib import Path @@ -9 16 +7 13 @@ import re  import shlex  import asyncio  from enum import Enum -from random import randint  random +from random import random  import sys -from typing import Any  Coroutine  NamedTuple  Optional  Callable  Iterator +from typing import Any  Coroutine  Optional  Callable  Iterator  from uuid import uuid4   -import stransi -from stransi.instruction import Instruction  from ric","add missing import","fix extract ansiartdocument and friends to files t"
"5441c0d3b0e118cc3f6d7411e5efb65ff4cbcb9a","Extract AnsiArtDocument and friends to files  This fixes the gallery app's --help  because before it was importing the ""paint"" module  which imported ""args""  which parsed arguments for the paint app instead of the gallery app.  This is also a refactor I've been meaning to do — since the very beginning  really — and it would've been a lot less trouble if I could've done it from the beginning  but I couldn't get imports to work. Yeah  really. Sounds pretty stupid 'cause it is. Python's module system is terrible.","palette_data.py",""," DEFAULT_PALETTE = [     ""rgb(0 0 0)""   # Black     ""rgb(128 128 128)""   # Dark Gray     ""rgb(128 0 0)""   # Dark Red     ""rgb(128 128 0)""   # Pea Green     ""rgb(0 128 0)""   # Dark Green     ""rgb(0 128 128)""   # Slate     ""rgb(0 0 128)""   # Dark Blue     ""rgb(128 0 128)""   # Lavender     ""rgb(128 128 64)""      ""rgb(0 64 64)""      ""rgb(0 128 255)""      ""rgb(0 64 128)""      ""rgb(64 0 255)""      ""rgb(128 64 0)""       ""rgb(255 255 255)""   # White     ""rgb(192 192 192)""   # Light Gray     ""rgb(255 0 0)""   # Brigh","@@ -0 0 +1 51 @@ + +DEFAULT_PALETTE = [ +    ""rgb(0 0 0)""   # Black +    ""rgb(128 128 128)""   # Dark Gray +    ""rgb(128 0 0)""   # Dark Red +    ""rgb(128 128 0)""   # Pea Green +    ""rgb(0 128 0)""   # Dark Green +    ""rgb(0 128 128)""   # Slate +    ""rgb(0 0 128)""   # Dark Blue +    ""rgb(128 0 128)""   # Lavender +    ""rgb(128 128 64)""  +    ""rgb(0 64 64)""  +    ""rgb(0 128 255)""  +    ""rgb(0 64 128)""  +    ""rgb(64 0 255)""  +    ""rgb(128 64 0)""  + +    ""rgb(255 255 255)""   # White +    ""rgb(192 192 192)""   # Lig","add missing punctuation","fix extract ansiartdocument and friends to files t"
"f1d6b266aa1692c3080961fde0ad3879e172576b","Fix multiple error cases reached  With `textual run --dev ""src.textual_paint.gallery foobar""` it output:      Folder not found: foobar     Not a folder: foobar     No ANSI art (*.ans  *.txt) found in folder: foobar      NOTE: 3 errors shown above.  Now it correctly outputs only:      Folder not found: foobar","gallery.py","""""""ANSI art gallery TUI""""""  import argparse import locale import os import re from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .ansi_art_document import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery' ","""""""ANSI art gallery TUI""""""  import argparse import locale import os import re from pathlib import Path  from textual.app import App  ComposeResult from textual.binding import Binding from textual.containers import HorizontalScroll  ScrollableContainer from textual.widgets import Footer  Header  Static  from .__init__ import __version__ from .auto_restart import restart_on_changes  restart_program from .ansi_art_document import AnsiArtDocument  parser = argparse.ArgumentParser(description='ANSI art gallery' ","@@ -99 9 +99 12 @@ class GalleryApp(App[None]):            if not gallery_folder.exists():              self.exit(None  f""Folder not found: {gallery_folder}"") +            return            if not gallery_folder.is_dir(): +            # TODO: allow showing a specific file  and load whatever folder it's in              self.exit(None  f""Not a folder: {gallery_folder}"") +            return            exts = ("".ans""  "".txt"")   @@ -129 6 +132 7 @@ class GalleryApp(App[None]):            # Debugging          # s","add documentation for gallery","add fix multiple error cases reached with ` textua"
